asset_type,deal,source,source_url,listing_id,name,district,plz,city,state,rent_eur_m2_min,rent_eur_m2_max,price_eur,area_min_m2,area_max_m2,rooms,captured,notes
office,lease,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/aa42ebce-ba1a-5d0e-ab50-03bf40259363,ev-aa42ebce-ba1a-5d0e-ab50-03bf40259363,"Penthouse-Office mit eigener Terrasse",,,"Berlin","Berlin",42,42,,,665,,2026-06-29,"E&V Miete office"
office,lease,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/dbbb6a6a-293a-5134-9090-efc59f5c0883,ev-dbbb6a6a-293a-5134-9090-efc59f5c0883,"Kanzlei, Büro oder Praxis - Altbaueinheit am Theater",,,"Mannheim","Baden-Württemberg",12,12,,,165,,2026-06-29,"E&V Miete office"
office,lease,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/3fd30fb0-e12d-580d-b0fa-7542ebab0336,ev-3fd30fb0-e12d-580d-b0fa-7542ebab0336,"Stilvolles Büro mit eigener Terrasse im Zentrum",,,"Berlin","Berlin",40,40,,,599,,2026-06-29,"E&V Miete office"
office,lease,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/6dd5bcc3-e5fa-57b9-a8fc-d27966c3b8b1,ev-6dd5bcc3-e5fa-57b9-a8fc-d27966c3b8b1,"Wenn Sie ein Top-Büro suchen",,,"Berlin","Berlin",38,38,,,656,,2026-06-29,"E&V Miete office"
office,lease,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/9b294dba-279d-5be1-a606-5d717e32094c,ev-9b294dba-279d-5be1-a606-5d717e32094c,"Im Herzen der City-West",,,"Berlin","Berlin",37,37,,,656,,2026-06-29,"E&V Miete office"
office,lease,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/ad9cc2e8-4861-52e2-b28b-16b73c76c77d,ev-ad9cc2e8-4861-52e2-b28b-16b73c76c77d,"Erstklassiges Office für Ihre Repräsentanz",,,"Berlin","Berlin",36,36,,,655,,2026-06-29,"E&V Miete office"
office,lease,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/bd9e17ce-a144-5b95-a24c-10fc9a221486,ev-bd9e17ce-a144-5b95-a24c-10fc9a221486,"Besser angebunden geht nicht",,,"Berlin","Berlin",45,45,,,,,2026-06-29,"E&V Miete office"
office,lease,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/f91c3797-64f5-50f7-b2ab-85bbeb61b1f1,ev-f91c3797-64f5-50f7-b2ab-85bbeb61b1f1,"Büro mit Terrasse sucht Mieter",,,"Berlin","Berlin",45,45,,,294,,2026-06-29,"E&V Miete office"
office,lease,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/634b6472-2dd9-5d77-9e1c-a8944a2124a9,ev-634b6472-2dd9-5d77-9e1c-a8944a2124a9,"Ihre neue Geschäftsadresse in Premiumlage",,,"Berlin","Berlin",35,35,,,786,,2026-06-29,"E&V Miete office"
office,lease,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/c3648def-6300-5399-8e96-107f5b157a58,ev-c3648def-6300-5399-8e96-107f5b157a58,"Stilvolle Büros auf Turley - Parkett, Klimaanlage",,,"Mannheim","Baden-Württemberg",13.5,13.5,,,278,,2026-06-29,"E&V Miete office"
office,lease,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/a1c72dcf-5745-59ec-bdec-942cdf1c68b3,ev-a1c72dcf-5745-59ec-bdec-942cdf1c68b3,"Stilvolle Gewerbefläche in der City-West",,,"Berlin","Berlin",30,30,,,362,,2026-06-29,"E&V Miete office"
office,lease,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/6d2bb9e8-3f32-52bb-9004-40d89007f0ae,ev-6d2bb9e8-3f32-52bb-9004-40d89007f0ae,"AVIÉR: Exklusive Büros im Erstbezug am Wittenbergplatz",,,"Berlin","Berlin",30,30,,,4380,,2026-06-29,"E&V Miete office"
office,lease,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/97b02a6f-2ae6-52cb-b460-c43c4e6b2747,ev-97b02a6f-2ae6-52cb-b460-c43c4e6b2747,"Modernes Büro in Moabit sucht Mieter",,,"Berlin","Berlin",32,32,,,14876,,2026-06-29,"E&V Miete office"
office,lease,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/f894eee3-732e-511d-afd2-4eb74511f93b,ev-f894eee3-732e-511d-afd2-4eb74511f93b,"Außergewöhnliche Fläche auf zwei Etagen mit Dachterrasse",,,"Berlin","Berlin",42.5,42.5,,,630,,2026-06-29,"E&V Miete office"
office,lease,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/4025667a-8516-5c6f-91a7-10d07c8da082,ev-4025667a-8516-5c6f-91a7-10d07c8da082,"Loftartiges Bürofläche an der B1",,,"Berlin","Berlin",8.5,8.5,,,578,,2026-06-29,"E&V Miete office"
office,lease,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/74351510-2160-53a7-a454-db598bf29dd8,ev-74351510-2160-53a7-a454-db598bf29dd8,"Renovierte Bürofläche im Dachgeschoss",,,"Berlin","Berlin",6.5,6.5,,,577,,2026-06-29,"E&V Miete office"
office,lease,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/ec394328-ee97-5600-946b-f2ba688f3c30,ev-ec394328-ee97-5600-946b-f2ba688f3c30,"Modernes Büro mit Balkon im grünen Berlin-Mahlsdorf",,,"Berlin","Berlin",10,10,,,241,,2026-06-29,"E&V Miete office"
office,lease,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/b8c24a31-12a1-5e5d-86c9-e76b85a8a8d4,ev-b8c24a31-12a1-5e5d-86c9-e76b85a8a8d4,"Büroflächen mit Blick auf die Kö",,,"Düsseldorf","Nordrhein-Westfalen",,,,,169,,2026-06-29,"E&V Miete office"
office,lease,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/512d1317-efcd-58e4-b414-10a387ac0b95,ev-512d1317-efcd-58e4-b414-10a387ac0b95,"Büroflächen mit Blick auf die Kö",,,"Düsseldorf","Nordrhein-Westfalen",,,,,452,,2026-06-29,"E&V Miete office"
office,lease,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/619ac009-9584-560b-a586-a6b018b41f9f,ev-619ac009-9584-560b-a586-a6b018b41f9f,"Helle modernisierte Büroflächen mit Blick ins Grüne",,,"Bremen","Bremen",11,11,,,148,,2026-06-29,"E&V Miete office"
office,lease,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/a9a62862-4efe-5ca7-b31a-ee09375e1893,ev-a9a62862-4efe-5ca7-b31a-ee09375e1893,"Flagship Location für Einzelhandel",,,"Berlin","Berlin",,,,,3045,,2026-06-29,"E&V Miete other (retail/flagship)"
office,lease,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/ec407408-afe1-520a-a9ae-029eada66988,ev-ec407408-afe1-520a-a9ae-029eada66988,"ERSTKLASSIGE SICHTBARKEIT: Klimatisiertes Büro im Erdgeschoss",,,"Mannheim","Baden-Württemberg",15.5,15.5,,,242,,2026-06-29,"E&V Miete office"
office,lease,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/dae6b3d7-8cb4-5380-b2e9-62267ad59797,ev-dae6b3d7-8cb4-5380-b2e9-62267ad59797,"Ihre neue Repräsentanz nahe Gendarmenmarkt",,,"Berlin","Berlin",31.5,31.5,,,208,,2026-06-29,"E&V Miete office"
office,lease,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/9fd326b9-0416-5c48-b460-739e25bb9536,ev-9fd326b9-0416-5c48-b460-739e25bb9536,"BÜRO IM HERZEN VON BRAUNSCHWEIG",,,"Braunschweig","Niedersachsen",10.38,10.38,,,,,2026-06-29,"E&V Miete office"
office,lease,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/6af9cd5f-7f14-5aeb-be49-40e564039b27,ev-6af9cd5f-7f14-5aeb-be49-40e564039b27,"VIELSEITIG NUTZBARE GEWERBEFLÄCHE IN ZENTRALER LAGE",,,"Wolfsburg","Niedersachsen",11,11,,,,,2026-06-29,"E&V Miete office"
office,lease,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/45cd59c4-14f5-5532-b8c2-e0716b87d40b,ev-45cd59c4-14f5-5532-b8c2-e0716b87d40b,"Moderne Büro- oder Praxisfläche in zentralem Ärztehaus",,,"Würzburg","Bayern",,,,,440,,2026-06-29,"E&V Miete office; approx 9.130 EUR/mo"
office,lease,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/e57a67b3-9481-5b7d-b789-ae0ab6c5bf0f,ev-e57a67b3-9481-5b7d-b789-ae0ab6c5bf0f,"Moderne Büroeinheit in Würzburg-Hubland",,,"Würzburg","Bayern",,,,,75,,2026-06-29,"E&V Miete office; approx 1.388 EUR/mo"
office,lease,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/658b1fb5-c9b9-5b9e-84b0-8728ccdc864a,ev-658b1fb5-c9b9-5b9e-84b0-8728ccdc864a,"Moderne Ladenlokale und Büroflächen in Unterbilk",,,"Düsseldorf","Nordrhein-Westfalen",21,21,,,311,,2026-06-29,"E&V Miete office"
office,lease,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/5b814a5d-57af-5eb9-81af-001e2fefdde2,ev-5b814a5d-57af-5eb9-81af-001e2fefdde2,"Moderne Ladenlokale und Büroflächen in Unterbilk",,,"Düsseldorf","Nordrhein-Westfalen",25,25,,,288,,2026-06-29,"E&V Miete office"
office,lease,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/e43ae1bf-4a7a-5712-8f20-9133b7c3a287,ev-e43ae1bf-4a7a-5712-8f20-9133b7c3a287,"Repräsentative Bürofläche in Hamburg-Rotherbaum",,,"Hamburg","Hamburg",22,22,,,200,,2026-06-29,"E&V Miete office"
office,lease,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/266dfb07-f863-5a76-8452-694408fd4733,ev-266dfb07-f863-5a76-8452-694408fd4733,"Sie suchen ein Büro in U-Bahn-Nähe?",,,"Berlin","Berlin",24,24,,,156,,2026-06-29,"E&V Miete office"
