apartment_building,sale,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/37d0ba76-9e29-50dd-be8c-19888adbf1ef,ev-37d0ba76-9e29-50dd-be8c-19888adbf1ef,"REPRÄSENTATIVES MEHRFAMILIENHAUS MIT GROßEM INNERSTÄDTISCHEM GRUNDSTÜC",,,"Wernigerode","Sachsen-Anhalt",,,695000,,471,,2026-06-28,"E&V Kapitalanlage/investment listing"
apartment_building,sale,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/2a3599e9-254a-56e8-9de4-28d316c69487,ev-2a3599e9-254a-56e8-9de4-28d316c69487,"Exklusive Kapitalanlage in 1A Lage der Bremerhavener Innenstadt",,,"Bremen","Bremen",,,1690000,,551,,2026-06-28,"E&V Kapitalanlage/investment listing"
mixed_use,sale,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/da40205c-395c-5125-8d1a-f5b2c4e6872a,ev-da40205c-395c-5125-8d1a-f5b2c4e6872a,"Ertragsstarkes Wohn- und Geschäftshaus in Uelzen zu verkaufen",,,"Uelzen","Niedersachsen",,,,,7160,,2026-06-28,"E&V Kapitalanlage/investment listing"
mixed_use,sale,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/c3941f44-ffa8-5e61-8870-759aa62c8b8a,ev-c3941f44-ffa8-5e61-8870-759aa62c8b8a,"Geschäftshaus in zentraler Lage von Uelzen",,,"Uelzen","Niedersachsen",,,,,3618,,2026-06-28,"E&V Kapitalanlage/investment listing"
mixed_use,sale,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/4386fba6-b9bd-5532-a909-4039cc88b821,ev-4386fba6-b9bd-5532-a909-4039cc88b821,"Hochwertige Gewerbeeinheiten direkt an der Universität",,,"Tübingen","Baden-Württemberg",,,3250000,,1357,,2026-06-28,"E&V Kapitalanlage/investment listing"
mixed_use,sale,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/a63bc488-9942-5fc0-b165-14fc8072fa78,ev-a63bc488-9942-5fc0-b165-14fc8072fa78,"Wohn- und Geschäftshaus in zentraler Lage von Stahnsdorf",,,"Stahnsdorf","Brandenburg",,,2990000,,276,,2026-06-28,"E&V Kapitalanlage/investment listing"
apartment_building,sale,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/df8d6d0b-ce37-5bc9-8142-717bdc547ae2,ev-df8d6d0b-ce37-5bc9-8142-717bdc547ae2,"3 Mehrfamilienhäuser mit PKW-Stellplätzen",,,"Chemnitz","Sachsen",,,1080000,,1209,,2026-06-28,"E&V Kapitalanlage/investment listing"
apartment_building,sale,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/ac4973ab-c563-5af4-bfef-56fae979a94c,ev-ac4973ab-c563-5af4-bfef-56fae979a94c,"Denkmalgeschützes Sanierungsobjekt mit Baugenehmigung",,,"Wilkau-Haßlau","Sachsen",,,165000,,642,,2026-06-28,"E&V Kapitalanlage/investment listing"
apartment_building,sale,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/11ed9d8c-578d-5aa1-b82c-77e6328bc91f,ev-11ed9d8c-578d-5aa1-b82c-77e6328bc91f,"Voll vermietetes Mehrfamilienhaus mit Sanierungsbedarf",,,"Reichenbach im Vogtland","Sachsen",,,230000,,504,,2026-06-28,"E&V Kapitalanlage/investment listing"
apartment_building,sale,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/fbbe0d2d-4c00-5daa-bf76-d7c693aff339,ev-fbbe0d2d-4c00-5daa-bf76-d7c693aff339,"Kapitalanlage mit Kurz- und Langzeitvermietung",,,"Chemnitz","Sachsen",,,420000,,407,,2026-06-28,"E&V Kapitalanlage/investment listing"
