asset_type,deal,source,source_url,listing_id,name,district,plz,city,state,rent_eur_m2_min,rent_eur_m2_max,price_eur,area_min_m2,area_max_m2,rooms,captured,notes
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/b1682,jll-B1682,"Office property — Berlin, Marienfelde (B1682)",Marienfelde,12277,Berlin,Berlin,14.5,14.5,,882,2780,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/b2338,jll-B2338,"Office property — Berlin, Lichtenberg (B2338)",Lichtenberg,10365,Berlin,Berlin,14,14,,1830,7890,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/b2017,jll-B2017,"Office property — Berlin, Reinickendorf (B2017)",Reinickendorf,13407,Berlin,Berlin,12.5,12.5,,1114,1114,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/b3038,jll-B3038,"Office property — Berlin, Moabit (B3038)",Moabit,10553,Berlin,Berlin,13.5,13.5,,552,2640,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/b1425,jll-B1425,"Office property — Berlin, Wedding (B1425)",Wedding,13347,Berlin,Berlin,15,15,,538,2234,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/b1011,jll-B1011,"Office property — Berlin, Reinickendorf (B1011)",Reinickendorf,13403,Berlin,Berlin,12.5,12.5,,680,1077,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/b1455,jll-B1455,"Office property — Berlin, Adlershof (B1455)",Adlershof,12489,Berlin,Berlin,13.8,13.8,,200,1200,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/b2806,jll-B2806,"Office property — Berlin, Neukölln (B2806)",Neukölln,12057,Berlin,Berlin,11.5,11.5,,500,2500,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/b0513,jll-B0513,"Office property — Berlin, Heinersdorf (B0513)",Heinersdorf,13089,Berlin,Berlin,12.5,12.5,,605,3290,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/b1153,jll-B1153,"Office property — Berlin, Tegel (B1153)",Tegel,13507,Berlin,Berlin,13,13,,411,1162,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/b1125,jll-B1125,"Office property — Berlin, Marzahn (B1125)",Marzahn,12681,Berlin,Berlin,9.9,9.9,,258,2159,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/f0886,jll-F0886,"Office property — Frankfurt am Main, Niederrad (F0886)",Niederrad,60528,Frankfurt am Main,Hessen,6,6,,479,3858,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 500-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/f1233,jll-F1233,"Office property — Frankfurt am Main, Schwanheim (F1233)",Schwanheim,60528,Frankfurt am Main,Hessen,14.5,14.5,,199,5865,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 500-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/f0285,jll-F0285,"Office property — Frankfurt am Main, Bockenheim (F0285)",Bockenheim,60487,Frankfurt am Main,Hessen,14,14,,323,4915,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 500-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/f0190,jll-F0190,"Office property — Frankfurt am Main, Sachsenhausen-Nord (F0190)",Sachsenhausen-Nord,60596,Frankfurt am Main,Hessen,14.5,14.5,,174,2275,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 500-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/f1061,jll-F1061,"Office property — Frankfurt am Main, Niederursel (F1061)",Niederursel,60439,Frankfurt am Main,Hessen,10,10,,101,4067,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 500-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/f3231,jll-F3231,"Office property — Frankfurt am Main, Eckenheim (F3231)",Eckenheim,60320,Frankfurt am Main,Hessen,15,15,,251,784,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 500-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/f0262,jll-F0262,"Office property — Frankfurt am Main, Niederrad (F0262)",Niederrad,60528,Frankfurt am Main,Hessen,14,14,,246,3267,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 500-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/f3043,jll-F3043,"Office property — Frankfurt am Main, Bockenheim (F3043)",Bockenheim,60487,Frankfurt am Main,Hessen,14,14,,358,2277,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 500-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/f0693,jll-F0693,"Office property — Frankfurt am Main, Bahnhofsviertel (F0693)",Bahnhofsviertel,60329,Frankfurt am Main,Hessen,14,14,,652,2623,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 500-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/f1269,jll-F1269,"Office property — Frankfurt am Main, Sachsenhausen-Süd (F1269)",Sachsenhausen-Süd,60598,Frankfurt am Main,Hessen,12.5,12.5,,109,2643,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 500-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/f1909,jll-F1909,"Office property — Frankfurt am Main, Bockenheim (F1909)",Bockenheim,60487,Frankfurt am Main,Hessen,10.9,10.9,,428,11569,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 500-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/f0213,jll-F0213,"Office property — Frankfurt am Main, Gutleutviertel (F0213)",Gutleutviertel,60329,Frankfurt am Main,Hessen,13.5,13.5,,409,826,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 500-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/f0163,jll-F0163,"Office property — Frankfurt am Main, Ostend (F0163)",Ostend,60314,Frankfurt am Main,Hessen,12,12,,385,534,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 500-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/f2743,jll-F2743,"Office property — Frankfurt am Main, Nordend-Ost (F2743)",Nordend-Ost,60389,Frankfurt am Main,Hessen,13,13,,372,1641,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 500-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/f0890,jll-F0890,"Office property — Frankfurt am Main, Bahnhofsviertel (F0890)",Bahnhofsviertel,60329,Frankfurt am Main,Hessen,14,14,,200,600,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 500-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/f1313,jll-F1313,"Office property — Frankfurt am Main, Ostend (F1313)",Ostend,60314,Frankfurt am Main,Hessen,10,10,,310,1503,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 500-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/f2817,jll-F2817,"Office property — Frankfurt am Main, Flughafen (F2817)",Flughafen,60549,Frankfurt am Main,Hessen,13,13,,188,4062,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 500-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/f1445,jll-F1445,"Office property — Frankfurt am Main, Sachsenhausen-Süd (F1445)",Sachsenhausen-Süd,60598,Frankfurt am Main,Hessen,12,12,,335,8767,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 500-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/f2276,jll-F2276,"Office property — Frankfurt am Main, Niederursel (F2276)",Niederursel,60439,Frankfurt am Main,Hessen,12.5,12.5,,149,7286,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 500-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/f0635,jll-F0635,"Office property — Frankfurt am Main, Niederursel (F0635)",Niederursel,60439,Frankfurt am Main,Hessen,14,14,,224,6580,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 500-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/f2156,jll-F2156,"Office property — Frankfurt am Main, Sachsenhausen-Süd (F2156)",Sachsenhausen-Süd,60598,Frankfurt am Main,Hessen,13,13,,531,2125,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 500-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/f1279,jll-F1279,"Office property — Frankfurt am Main, Ostend (F1279)",Ostend,60314,Frankfurt am Main,Hessen,15,15,,302,2270,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 500-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/f1668,jll-F1668,"Office property — Frankfurt am Main, Schwanheim (F1668)",Schwanheim,60528,Frankfurt am Main,Hessen,13.5,13.5,,3352,13652,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 500-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/f1680,jll-F1680,"Office property — Frankfurt am Main, Niederrad (F1680)",Niederrad,60528,Frankfurt am Main,Hessen,15,15,,430,5235,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 500-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/f1149,jll-F1149,"Office property — Frankfurt am Main, Niederrad (F1149)",Niederrad,60528,Frankfurt am Main,Hessen,15,15,,599,21239,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 500-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/f1293,jll-F1293,"Office property — Frankfurt am Main, Fechenheim (F1293)",Fechenheim,60386,Frankfurt am Main,Hessen,13,15,,1116,4866,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 500-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/f0268,jll-F0268,"Office property — Frankfurt am Main, Bockenheim (F0268)",Bockenheim,60486,Frankfurt am Main,Hessen,14.5,14.5,,262,2307,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 500-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/f2452,jll-F2452,"Office property — Frankfurt am Main, Bockenheim (F2452)",Bockenheim,60487,Frankfurt am Main,Hessen,14.5,14.5,,360,1625,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 500-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/d0003,jll-D0003,"Office property — Frankfurt am Main, Gallusviertel (D0003)",Gallusviertel,60326,Frankfurt am Main,Hessen,8.5,12,,217,6216,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 500-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/f1223,jll-F1223,"Office property — Frankfurt am Main, Gallusviertel (F1223)",Gallusviertel,60326,Frankfurt am Main,Hessen,12,12,,216,6936,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 500-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/f2400,jll-F2400,"Office property — Frankfurt am Main, Nieder-Eschbach (F2400)",Nieder-Eschbach,60437,Frankfurt am Main,Hessen,10.5,10.5,,263,1077,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 500-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/f1311,jll-F1311,"Office property — Frankfurt am Main, Bockenheim (F1311)",Bockenheim,60487,Frankfurt am Main,Hessen,15,15,,206,1766,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 500-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/f0218,jll-F0218,"Office property — Frankfurt am Main, Hausen (F0218)",Hausen,60488,Frankfurt am Main,Hessen,9,9,,311,1262,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 500-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/f3047,jll-F3047,Office property — Frankfurt am Main (F3047),,60549,Frankfurt am Main,Hessen,9,14,,478,4924,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 500-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/f0884,jll-F0884,"Office property — Frankfurt am Main, Sachsenhausen-Süd (F0884)",Sachsenhausen-Süd,60599,Frankfurt am Main,Hessen,13,13,,294,1524,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 500-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/f0881,jll-F0881,"Office property — Frankfurt am Main, Rödelheim (F0881)",Rödelheim,60489,Frankfurt am Main,Hessen,13,13,,183,3416,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 500-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/f2936,jll-F2936,"Office property — Frankfurt am Main, Gallusviertel (F2936)",Gallusviertel,60327,Frankfurt am Main,Hessen,14,14,,599,7117,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 500-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/f2288,jll-F2288,"Office property — Frankfurt am Main, Bockenheim (F2288)",Bockenheim,60487,Frankfurt am Main,Hessen,15,15,,1900,1900,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 500-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/f3216,jll-F3216,"Office property — Frankfurt am Main, Niederrad (F3216)",Niederrad,60528,Frankfurt am Main,Hessen,13,13,,473,3892,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 500-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/f0195,jll-F0195,"Office property — Frankfurt am Main, Niederrad (F0195)",Niederrad,60528,Frankfurt am Main,Hessen,13,13,,252,9088,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 500-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/f0095,jll-F0095,"Office property — Frankfurt am Main, Bahnhofsviertel (F0095)",Bahnhofsviertel,60329,Frankfurt am Main,Hessen,15,15,,195,749,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 500-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/f1062,jll-F1062,"Office property — Frankfurt am Main, Niederursel (F1062)",Niederursel,60439,Frankfurt am Main,Hessen,13,13,,187,1304,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 500-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/f1296,jll-F1296,"Office property — Frankfurt am Main, Bockenheim (F1296)",Bockenheim,60487,Frankfurt am Main,Hessen,10,10,,295,590,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 500-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/f1667,jll-F1667,"Office property — Frankfurt am Main, Fechenheim (F1667)",Fechenheim,60386,Frankfurt am Main,Hessen,8,8,,150,1719,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 500-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/f1976,jll-F1976,"Office property — Frankfurt am Main, Bahnhofsviertel (F1976)",Bahnhofsviertel,60329,Frankfurt am Main,Hessen,12.78,12.78,,313,647,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 500-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/f3163,jll-F3163,"Office property — Frankfurt am Main, Bahnhofsviertel (F3163)",Bahnhofsviertel,60329,Frankfurt am Main,Hessen,14,14,,263,1360,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 500-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/f1263,jll-F1263,"Office property — Frankfurt am Main, Seckbach (F1263)",Seckbach,60388,Frankfurt am Main,Hessen,10.5,10.5,,468,2149,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 500-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/f2401,jll-F2401,"Office property — Frankfurt am Main, Fechenheim (F2401)",Fechenheim,60386,Frankfurt am Main,Hessen,6.99,6.99,,413,8692,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 500-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/f1920,jll-F1920,"Office property — Frankfurt am Main, Gallusviertel (F1920)",Gallusviertel,60326,Frankfurt am Main,Hessen,15,15,,2277,2277,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 500-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/f1918,jll-F1918,"Office property — Frankfurt am Main, Nieder-Eschbach (F1918)",Nieder-Eschbach,60437,Frankfurt am Main,Hessen,10,12,,328,766,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 500-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/f2398,jll-F2398,"Office property — Frankfurt am Main, Fechenheim (F2398)",Fechenheim,60386,Frankfurt am Main,Hessen,10,10,,70,1990,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 500-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/f0068,jll-F0068,"Office property — Frankfurt am Main, Sachsenhausen-Nord (F0068)",Sachsenhausen-Nord,60594,Frankfurt am Main,Hessen,14.5,14.5,,535,1171,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 500-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/f1424,jll-F1424,"Office property — Frankfurt am Main, Rödelheim (F1424)",Rödelheim,60489,Frankfurt am Main,Hessen,11,11,,645,1477,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 500-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/f1449,jll-F1449,"Office property — Frankfurt am Main, Rödelheim (F1449)",Rödelheim,60489,Frankfurt am Main,Hessen,8.5,12,,1000,4340,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 500-6000m², ≤€15/m²"
